model,filename,name,response,classification
llama,Nurel Group.Adversarial1.png,Nurel Group,Nurel Group.,True
llama,PAGO.Adversarial1.png,PAGO,PAGO.,True
llama,PayPal.Adversarial1.png,PayPal,PayPal.,True
llama,P&G.Adversarial1.png,P&G,Procter & Gamble.,False
llama,Regions.Adversarial1.png,Regions,Regions.,True
llama,State Farm.Adversarial1.png,State Farm,State Farm.,True
llama,SunTrust.Adversarial1.png,SunTrust,SunTrust.,True
llama,Target.Adversarial1.png,Target,Target.,True
llama,The Home Depot.Adversarial1.png,The Home Depot,The Home Depot.,True
llama,United Healthcare.Adversarial1.png,United Healthcare,UnitedHealthcare.,False
llama,UPS.Adversarial1.png,UPS,UPS.,True
llama,VISA.Adversarial1.png,VISA,Visa.,True
llama,WeChat.Adversarial1.png,WeChat,WeChat.,True
llama,Wells Fargo.Adversarial1.png,Wells Fargo,Wells Fargo.,True
llama,Amazon.Adversarial2.png,Amazon,Smile Logo.,False
llama,American Express.Adversarial2.png,American Express,American Express.,True
llama,Apple.Adversarial2.png,Apple,Apple.,True
llama,AT&T.Adversarial2.png,AT&T,Death Star.,False
llama,Bank of America.Adversarial2.png,Bank of America,Bank of America.,True
llama,Bitcoin.Adversarial2.png,Bitcoin,Bitcoin.,True
llama,Blue Style.Adversarial2.png,Blue Style,Blue Style.,True
llama,Capital One.Adversarial2.png,Capital One,Capital One.,True
llama,Chase.Adversarial2.png,Chase,Chase.,True
llama,Costco Wholesale.Adversarial2.png,Costco Wholesale,Costco.,False
llama,DHL.Adversarial2.png,DHL,DHL.,True
llama,Discover.Adversarial2.png,Discover,Discover.,True
llama,ExxonMobil.Adversarial2.png,ExxonMobil,ExxonMobil.,True
llama,Facebook.Adversarial2.png,Facebook,Facebook.,True
llama,FedEx.Adversarial2.png,FedEx,FedEx.,True
llama,Google.Adversarial2.png,Google,Google.,True
llama,JPMorganChase.Adversarial2.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,Kroger.Adversarial2.png,Kroger,Kroger.,True
llama,Mastercard.Adversarial2.png,Mastercard,Mastercard.,True
llama,McDonalds.Adversarial2.png,McDonalds,Golden Arches.,False
llama,McKesson.Adversarial2.png,McKesson,McKesson.,True
llama,Microsoft.Adversarial2.png,Microsoft,Microsoft.,True
llama,Nike.Adversarial2.png,Nike,Swoosh.,False
llama,Nurel Group.Adversarial2.png,Nurel Group,Nurel Group.,True
llama,PAGO.Adversarial2.png,PAGO,Paco.,False
llama,PayPal.Adversarial2.png,PayPal,PayPal.,True
llama,P&G.Adversarial2.png,P&G,Procter & Gamble.,False
llama,Regions.Adversarial2.png,Regions,Regions.,True
llama,State Farm.Adversarial2.png,State Farm,State Farm.,True
llama,SunTrust.Adversarial2.png,SunTrust,SunTrust.,True
llama,Target.Adversarial2.png,Target,Target.,True
llama,The Home Depot.Adversarial2.png,The Home Depot,The Home Depot.,True
llama,United Healthcare.Adversarial2.png,United Healthcare,UnitedHealthcare.,False
llama,UPS.Adversarial2.png,UPS,UPS.,True
llama,VISA.Adversarial2.png,VISA,Visa.,True
llama,WeChat.Adversarial2.png,WeChat,WeChat.,True
llama,Wells Fargo.Adversarial2.png,Wells Fargo,Wells Fargo.,True
gemma,Costco Wholesale.Noise1.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Noise2.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Noise3.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Noise4.png,Costco Wholesale,Costco,False
gemma,WeChat.Noise1.png,WeChat,emoji,False
gemma,WeChat.Noise2.png,WeChat,emoji,False
gemma,WeChat.Noise3.png,WeChat,emoji,False
gemma,WeChat.Noise4.png,WeChat,emoji,False
gemma,Costco Wholesale.Saturate1.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Saturate2.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Saturate3.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Saturate4.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Noise5.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Saturate5.png,Costco Wholesale,Costco,False
gemma,Costco Wholesale.Adversarial1.png,Costco Wholesale,costco,False
gemma,Costco Wholesale.Adversarial2.png,Costco Wholesale,cat,False
